Your thoughts are of no significance at all, 1
Your idea differs entirely from mine, 1
Say frankly what, 1
I liked your idea and adopted it, 1
I envy you your luck, 1
You may invite any person you like, 1
Choose your favorite racket, 1
Do as you like, 1
You may act however you wish, 1
Make your choice, 1
You have the freedom to travel wherever you like, 1
I am amazed at your audacity, 1
You should make the best of your limited time, 1
Your words are as good as violence, 1
Your remark amounts almost to insult, 1
Judging from what you say, 1
I know what you mean, 1
What you are saying does not make sense, 1
What you are saying is equal to no, 1
What you are saying is nothing but building a castle in the air, 1
I don't quite follow you, 1
You're just being diplomatic, 1
You are not consistent, 1
It appears to me that you are right, 1
She cannot have understood what you said, 1
I accept what you say to some extent, 1
What you said does not apply to this case, 1
What you said is also true of this case, 1
What you say is neither here nor there, 1
Admitting what you say, 1
I think you're right, 1
Admitting what you say, 1
Admitting what you say, 1
I admit that what you say is true, 1
Though I admit what you say, 1
Admitting what you say, 1
While I accept what you say, 1
Admitting what you say, 1
Admitting what you say, 1
I can not make out at all what you say, 1
You may be right, 1
What you say is right, 1
I find it difficult to believe, 1
Your words must correspond with your actions, 1
Aren't you pushing it too far, 1
While I see what you say, 1
What you say is quite wide of the mark, 1
You are off the point, 1
All that you say is perfectly correct, 1
What you say is usually true, 1
What you say is quite different from what I heard from him, 1
I can't see what you mean, 1
You should pay more attention to what you say, 1
There is much truth in what you say, 1
I can make nothing of what you do or say, 1
If what you say is true, 1
I don't follow, 1
I don't get what you mean, 1
Your study will bear fruit, 1
Your dog may be really depressed, 1
What's become of your dog, 1
I have been anxious about your health, 1
I envy your good health, 1
Your conclusion is highly arguable, 1
Your decision is open to some debate, 1
You can go or stay, 1
I'm sorry to upset your plans, 1
I will go along with your plan, 1
Your plan is of no earthly use, 1
Your scheme is like a house built on the sand, 1
Your plan is bound to fail, 1
I'm afraid your plan will not work, 1
Tell me the object of your plan, 1
Your plan seems better than mine, 1
I approve of your plan, 1
Tell me about your plan, 1
Admittedly your plan makes sense, 1
There is a big hole in your stocking, 1
Your shoes do not go with the suit, 1
Your shoes are here Where are mine, 1
Your shoes are here, 1
I'm sick of listening to your complaints, 1
I cannot help laughing at your folly, 1
You can read any book that interests you, 1
It is not wise to put your money on a horse, 1
Had it not been for your cooperation, 1
Do you know what you're asking, 1
I forbid you to smoke, 1
His argument is more radical than yours, 1
Your poor memory is due to poor listening habits, 1
The sooner you return, 1
Leave your desk as it is, 1
I think your basic theory is wrong, 1
Your wish will come true in the near future, 1
What's your wish, 1
Your eyes remind me of stars, 1
That is no business of yours, 1
Where is your school, 1
How many pupils are there in your school, 1
Your singing puts professional singers to shame, 1
Your house needs repairing, 1
Your house is three times as large as mine, 1
What direction does your house face, 1
Make a sketch of your house, 1
I wish I could live near your house, 1
How many rooms are there in your house, 1
Let's meet halfway between your house and mine, 1
How far is it from your house to the park, 1
Let's discuss your love problems on the way back from school, 1
The time has come for you to play your trump card, 1
It is surprising that your wife should object, 1
Can I use your pencil, 1
Your pencils need sharpening, 1
You burnt a hole in my coat with your cigarette, 1
Your speech will be recorded in history, 1
I count on your help, 1
If it had not been for your aid, 1
Without your assistance I would have failed, 1
If it had not been for your support, 1
ish composition leaves nothing to be desired, 1
ish leaves nothing to be desired, 1
ish is improving, 1
ish is perfect, 1
ish has improved a lot, 1
ish has improved a lot, 1
ish has made gradual progress, 1
ish, 1
ish is absurd, 1
ish, 1
Every little thing you say gets on my nerves, 1
I want your opinion, 1
Don't press your opinions on me, 1
Your opinion is similar to mine, 1
Your opinion is far different from mine, 1
Your opinion is very constructive, 1
I agree with some of your opinions, 1
Are your opinions representative of those of the other students, 1
Your opinion is off the mark That's plain to anyone, 1
Granting that favor is out of the question, 1
Do you think that you can put your idea into practice, 1
Your idea sounds like a good one, 1
It all depends how you handle it, 1
I'm annoyed at your selfishness, 1
Do the first example in your workbook, 1
I'll study your report, 1
Your report is pretty good, 1
There are several spelling errors in your essay, 1
I was disappointed with your paper, 1
If it had not been for your raincoat, 1
Had it not been for your raincoat, 1
Will you give me your radio for my bicycle, 1
Your selfishness will lose you your friends, 1
Your sense of humor is beginning to exert itself, 1
I entirely approve of what you say, 1
I am losing my patience with you, 1
I don't know what to make of your actions, 1
Your method is different from mine, 1
You're on the right track, 1
What you did is against the rules, 1
Your time is up, 1
It was very hard for me to find your flat, 1
Look about you, 1
I blush for your mistake, 1
I'll give you anything that you want, 1
What's new with you How is your new job working out, 1
You have the advantage of me, 1
Can I use your pen, 1
Your pen is better than mine, 1
As you make your bed, 1
Your plan sounds great, 1
Your pitching is far superior to mine, 1
If I find your passport, 1
Your tie blends well with your suit, 1
Your tie has come undone, 1
Your dress is very nice, 1
I'll give you a call before I visit you, 1
I'll come to your place, 1
Your team doesn't have a prayer to win the championship game, 1
I'm glad that your team won the game, 1
I have good news in store for you, 1
I'll make a model plane for you, 1
I'm not going out on a limb for you because you never helped me before, 1
Choose such friends as will benefit you, 1
I will do all I can for you, 1
You should keep company with such men as can benefit you, 1
Don't be angry with me, 1
I am ready to do anything for you, 1
I will do anything for you, 1
I'd do any damn thing for you, 1
I'd jump through hoops for you, 1
Your excellent work puts me to shame, 1
What's the weight of your suitcase, 1
Your joke bears repeating, 1
You went too far in your joke, 1
Your shirt is torn You better put on another shirt, 1
Your shirt button is coming off, 1
I respect you for what you have done, 1
This advice of yours will go a long way toward solving the problem, 1
We are worried about you, 1
I have absolute trust in you, 1
Your words make me fear for my life, 1
What are you fond of, 1
Is this your glass or your sister's, 1
Your cake is delicious, 1
How many are there in your class, 1
Your collar has a stain on it, 1
Your camera is not as excellent as my camera, 1
Your camera is only half the size of mine, 1
Here is your bag, 1
I took your umbrella by mistake, 1
You'll get into trouble if your girlfriend finds out the truth, 1
Your mother is in critical condition, 1
Your mother must have been beautiful when she was young, 1
We came on account of your sick mother, 1
I think your father hoped you would go to college, 1
A friend of your father's friend is not always your father's friend, 1
I'd like to see your father, 1
Your sister looks as noble as if she were a princess, 1
Is your uncle still abroad, 1
What does your aunt do, 1
Where does your uncle live, 1
Thanks to your help, 1
Thanks to you, 1
Thanks to you, 1
Your essay is admirable in regard to style, 1
I have no idea what you mean, 1
I'm tired of your everlasting grumbles, 1
Your chair is identical to mine, 1
I believe you, 1
While I understand what you say, 1
I don't agree with you, 1
Is your apartment well maintained, 1
Your idea cannot be brand new I heard about it from another source last year, 1
Your idea is definitely worth thinking about, 1
I will dry your T-shirt, 1
Your T-shirt will dry soon, 1
I regret that I told you, 1
I have something to tell you, 1
I was almost afraid to talk to you, 1
I have some good news for you, 1
I will find you a good doctor, 1
I want you to go to the post office, 1
You can count on the $3, 1
I'll make you a model plane, 1
I will forgive him out of consideration, 1
I will forgive him out of consideration for you, 1
There's a phone call for you from Akemi, 1
I want you to read this book, 1
Didn't I lend you some books I'm sure I did, 1
You took the words right out of my mouth, 1
What you need is, 1
All you need is to get a driver's license, 1
I will tell you a secret, 1
I have a message for you from her, 1
You can't have understood what he said, 1
I feel for you, 1
I cannot help you, 1
I'll boil you the beans, 1
I refuse to be treated like a slave by you, 1
Your telegram arrived just as I was about to telephone you, 1
You are wanted on the phone, 1
I couldn't call you; the telephone was out of order, 1
I must offer you an apology for coming late, 1
I'll lend it to you, 1
I look around but it's you I can't replace, 1
You shall have a nice present, 1
Do you know good from evil, 1
, 1
Dozens of letters are awaiting you, 1
I'll make you a new suit, 1
Let me give you a bit of advice, 1
I will never forget seeing you, 1
I ordered you to get out, 1
I was going to write to you, 1
Who is that girl waving to you, 1
I'll teach you how to drive a car, 1
I would like you to go instead of me, 1
I'll lend you my notebook, 1
I'm adamant that you should go, 1
I can only say that I agree with you, 1
I want you to go, 1
I have been reflecting on what you said to me, 1
I wanted to show it to you, 1
I am counting on you to deliver the opening address, 1
I waited outside on the chance of seeing you, 1
I'm very glad to see you, 1
I am looking forward to seeing you, 1
It's always delightful to see you, 1
To see you is always a great pleasure, 1
I was chagrined at missing you, 1
How I've missed you, 1
I'll tell you how to swim, 1
I would like you to come with me, 1
There is a piece of good news for you, 1
You are in part responsible for it, 1
You ought to have seen it, 1
I want you to work harder, 1
I want to see you again, 1
I'm leaving it to you, 1
You have a bright future, 1
He couldn't be good for you, 1
You have no cause for anger, 1
You've got nothing to complain of, 1
You shall want for nothing, 1
I feel indebted to you for your help during my illness, 1
You have knowledge and experience as well, 1
What seems simple to you seems complex to me, 1
I take my hat off to you, 1
I want you to be the next Soseki, 1
You have as much right as everyone else, 1
You have a tendency to talk too fast, 1
Life lies in front of you, 1
Don't you have a sense of justice, 1
You have many caring friends, 1
You are very trying to me sometimes, 1
I expect you to be punctual, 1
You got me, 1
Can't you understand the pain of your parents, 1
There is nothing wrong with you, 1
You have a gift for music, 1
I can't lie to you, 1
I can't hide the fact from you, 1
You make me feel so guilty, 1
I've given up on you, 1
You have the advantage of a good education, 1
I expect you to work harder, 1
There are few high-ranking positions left open for you, 1
You are entitled to try once again, 1
You are hopeless, 1
You have a good friend in me, 1
I bear no grudge against you, 1
I'm afraid this job is too much for you, 1
I expect you know all about it, 1
You have no business doing it, 1
You deserve the prize, 1
You have no right to say so, 1
I take my hat off to you, 1
I blush for you, 1
Green suits you, 1
I am disgusted with you, 1
I can't thank you enough, 1
You seem to be insensible of their good intentions, 1
You have no right to oppose our plan, 1
All you can do is to wait, 1
I can't keep up with you, 1
I'd like to talk with you in private, 1
I have a very sore arm where you hit me, 1
How can you say that, 1
You should have seen it, 1
I'll stand behind you if you are going to do it, 1
I guess that you can't do it, 1
We want you to sing the song, 1
I hope you have brains enough to see the difference, 1
Didn't I tell you so, 1
When you put it so strongly, 1
I'm anxious to see you, 1
You shall have a reward, 1
I'll lend you this book, 1
I'll give you this pendant, 1
I'll give you this camera, 1
I'll give you this money, 1
Never did I dream of meeting you here, 1
It is quite a surprise to see you here, 1
I little dreamed of seeing you here, 1
You play the guitar quite like a professional, 1
Let me give you some advice, 1
I'll treat you, 1
I have a nice present to give you, 1
Can you do that, 1
I never see you but I think of my brother, 1
I owe you ten dollars, 1
A thousand yen is owed to you, 1
You should not play a joke on me, 1
Do your work in your own way, 1
I thought you'd be the last person to do such a thing, 1
If I were you, 1
You can make it Go for it I'll stand by you, 1
You deserve to succeed, 1
You could get into the Guinness Book of World Records as the heaviest drinker, 1
I can't think of life without you, 1
It's not the time but the will that you lack, 1
I have no more time to talk with you, 1
You and I are good friends, 1
You and I are the same age, 1
Is it right that you and I should fight, 1
Beside you, 1
What's your relation with him, 1
I am not to blame any more than you are, 1
He, 1
I as well as you am to blame, 1
I am not excited any more than you are, 1
I as well as you was late for school yesterday, 1
I share your idea, 1
I bought the same shirt as yours, 1
He is no more a fool than you are, 1
ish as fluently as you, 1
You and I are very good friends, 1
There is a fundamental difference between your opinion and mine, 1
Either you or I have to go there, 1
It is hard to distinguish you from your brother, 1
I feel relaxed with you, 1
I'll take my chances with you, 1
I'd love to go with you to the show, 1
I'd like to go with you, 1
I'd like to go to the seaside with you, 1
I wish I could go to the party with you, 1
It is a great pleasure being with you, 1
I beg to differ, 1
It pains me to disagree with your opinion, 1
Listen, 1
You and I are good friends, 1
I'm leaving you tomorrow, 1
I often think about the place where I met you, 1
I would like to go to the concert with you, 1
He'll be sure to smell a rat if I'm with you, 1
I would prefer to speak to you in private, 1
You really are hopeless, 1
You two are the nucleus of the team, 1
I'll get something to drink for both of you, 1
I don't like both of you going to such a place, 1
There is enough bread for all of you, 1
Divide the cake among you three, 1
You students are supposed to be diligent, 1
How old will you be next year, 1
You had better not start until they arrive, 1
You should pay attention to his story, 1
You must not smoke till you grow up, 1
What are you learning from the teacher, 1
You are young boys, 1
You belong to the next generation, 1
You may swim now, 1
You are to hand in your assignments by Monday, 1
You didn't need to hurry, 1
You must conform to the rules, 1
All of you did good work, 1
What do you learn at school, 1
You should try to be more polite, 1
All of you are diligent, 1
You must start at once, 1
It is imperative for you to act at once, 1
You must study hard and learn many things, 1
All you have to do is to learn this sentence by heart, 1
Are you students at this school, 1
You have to share the cake equally, 1
You should know what to read, 1
Compare your translation with the one on the blackboard, 1
Compare your sentence with the one on the blackboard, 1
Who is your teacher, 1
What was the cause of your quarrel, 1
I don't approve your decision, 1
I wonder which of you will win, 1
There are merits and demerits to both your opinions so I'm not going to decide right away which to support, 1
Your team is stronger than ours, 1
Any of you can do it, 1
Which of you came here first, 1
Did any of you gentlemen wait on this man, 1
I think I might join you, 1
You've got no alibi for the day of the murder, 1
Just as you treat me, 1
If you're going to the beach, 1
When will you complete the preparations, 1
Boys, 1
All you have to do is wait, 1
Not only you but I also was to blame, 1
Not only you but also he is ignorant of the truth, 1
He as well as you likes baseball, 1
Not only are you wrong, 1
We are both to blame, 1
You are not the only one responsible for it, 1
Only you answered the question, 1
Only you can carry the bag, 1
What a memory you have, 1
You're the only one who can do it, 1
I'm quite all right if you have no objection to it, 1
You are the man I've been looking for, 1
You're the best man for the job, 1
Don't you move from here, 1
I hadn't recognized the importance of this document until you told me about it, 1
I was disappointed at your absence, 1
Well may you ask why, 1
I had been to the hospital before you came, 1
I took it for granted that you would come, 1
I had no idea that you were coming, 1
It doesn't matter whether you come or not, 1
It does not matter to me whether you come or not, 1
It's a pity that you can't come, 1
As long as you are here, 1
What is it that you want, 1
I want you, 1
Either you or your friend is wrong, 1
I'm amazed by the ease with which you solve the problem, 1
I will have left when you return, 1
He will have left here by the time you return, 1
I will have left here before you return, 1
I take it from your silence that you are not satisfied with my answer, 1
We thought we would write out the directions, 1
I want to know if you'll be free tomorrow, 1
I am glad that you have returned safe, 1
What would you do if you were in my place, 1
I would like you to think about what you would have done in my place, 1
What would you do in my place, 1
That you don't believe me is a great pity, 1
The information you gave me is of little use, 1
You or I will be chosen, 1
Either you or I am wrong, 1
It is not necessary for you to take his advice if you don't want to, 1
If you're busy, 1
Didn't they teach you common sense as well as typing at the school where you studied, 1
I noticed you entering my room, 1
Never did I dream that you would lose, 1
I will lend you whatever book you need, 1
I need you, 1
You do not necessarily have to go there yourself, 1
You did well to keep the secret, 1
Whether you like her or not, 1
I don't know whether you like her or not, 1
It is not good that you did not ask her name, 1
It is cruel of you to find fault with her, 1
What you said to her isn't accepted as a joke, 1
Either you or she has to go there, 1
As you have insulted him, 1
We thought it wrong that you should punish him, 1
It is no use your waiting for him, 1
It is no use your trying to persuade him, 1
Does he know that you love him, 1
Imagine yourself to be in his place, 1
You did well not to follow his advice, 1
It was foolish of you to accept his offer, 1
You did wrong to refuse his help, 1
Either you or he is wrong, 1
Either you or he has to attend the meeting, 1
It was wise of you to ask him for help, 1
You are quite justified in answering him back, 1
Whatever you said to him made him feel better, 1
I can't approve of your going out with him, 1
I cannot approve of your going out with him, 1
I don't approve of your going out with him, 1
Either you are right or he is, 1
Show me what you bought, 1
How much is the car you are planning to buy, 1
I saw you with a tall boy, 1
He is no more foolish than you are, 1
It is amazing that you won the prize, 1
It is amazing; you should have won the prize, 1
It's a pity that you should leave Japan, 1
I'll take over your duties while you are away from Japan, 1
I am going to do it whether you agree or not, 1
I don't object to your going out to work, 1
I'm very happy you'll be visiting Tokyo next month, 1
You have good reason to be angry, 1
The success resulted from your efforts, 1
We were just talking about you when you called, 1
It is difficult for you to climb to the mountaintop, 1
It's quite plain that you haven't been paying attention, 1
Your advice led me to success, 1
It is a pity that you can't join us, 1
You had better not wake me up when you come in, 1
I sincerely hope that you will soon recover from your illness, 1
Unless you make a decision quickly, 1
I hope that you will get well soon, 1
I found the very thing you had been looking for, 1
It is plain that you have done this before, 1
I don't care whichever you choose, 1
It is not surprising that you should be scolded by your teacher, 1
You speak first; I will speak after, 1
Well do I remember the day you were born, 1
I guess you are right, 1
If you are honest, 1
Do what you think is right, 1
Your success depends on your efforts, 1
Whether you will succeed or not depends on your efforts, 1
I'm so glad that you succeeded, 1
I am glad that you have succeeded, 1
I'm glad to hear of your success, 1
Tell me when you will call me, 1
It's to your credit that you told the truth, 1
What happened to the girl you were sharing the bedroom with, 1
I should be glad if you got the job, 1
You may or may not win, 1
I will do it on the condition that you help me, 1
If it were not for your help, 1
Thanks to your help, 1
Your o's look like a's, 1
They will have arrived there before you start, 1
He came after you left, 1
You must do your homework at once, 1
Who took care of the dog while you were away, 1
I will wait till you have written the letter, 1
It is strange that you should fail, 1
You may fail, 1
The reason why you failed is you did not try hard enough, 1
When you speak of a pay-raise before recognition, 1
A time will come when you will regret your action, 1
You may as well go yourself, 1
You should talk to the teacher yourself, 1
You talk next and you be quiet, 1
We heard the news that you had passed the exam, 1
I think it's a pity you could not come to our party, 1
I don't like you any more than you like me, 1
I love you more than you love me, 1
Either you or I must go in his place, 1
What's the reason that made you call me, 1
What is it that you want me to do, 1
I can't thank you enough for what you did for me, 1
I hope you will join us in the parade and march along the street, 1
I wish you could come with us, 1
I'll look after your affairs when you are dead, 1
I don't have as much money as you think, 1
How much money did you spend in total, 1
Can you account for all the money you spent, 1
I will wait until you have finished your homework, 1
It makes no difference whether you agree or not, 1
With your approval, 1
It was wise of you to take your umbrella with you, 1
Show me the doll that you bought yesterday, 1
Nothing is so tasty as the dish you make, 1
I'll help you so long as you do your best, 1
Choose the color you like the best, 1
The paint on the seat on which you are sitting is still wet, 1
It makes little difference whether you go today or tomorrow, 1
It will not make much difference whether you go today or tomorrow, 1
Your mother has made you what you are, 1
What you've just told me chimes in with what I heard yesterday, 1
What you need the most now is courage, 1
This is all you have to do now, 1
It is necessary for you to go and encourage the girl, 1
It makes no difference whether you go or not, 1
You don't need to go unless you want to, 1
If you don't go, 1
